-1.38389,-2.01863,-1.86283,-0.97696,1.86956,-3.60172
-1.38558,-2.01548,-1.87715,-0.948651,1.87646,-3.54882
-1.3881,-2.00973,-1.89239,-0.919718,1.88392,-3.48415
-1.39054,-2.0035,-1.90899,-0.888459,1.89152,-3.41594
-1.39566,-1.99815,-1.92352,-0.866835,1.90785,-3.36808
-1.40158,-1.99347,-1.93883,-0.842166,1.92773,-3.31717
-1.40452,-1.99118,-1.94673,-0.828285,1.93852,-3.29007
-1.40865,-1.98905,-1.95583,-0.811646,1.95166,-3.26035
-1.41207,-1.98719,-1.96401,-0.796661,1.96327,-3.2341
-1.41564,-1.98545,-1.97322,-0.77959,1.97551,-3.20648
-1.41895,-1.98414,-1.98105,-0.764256,1.98712,-3.18341
-1.42214,-1.98292,-1.98875,-0.748407,1.99904,-3.1606
-1.42539,-1.98185,-1.99659,-0.732845,2.01067,-3.13941
-1.42916,-1.98049,-2.00644,-0.713123,2.02483,-3.11352
-1.4331,-1.97933,-2.01613,-0.693064,2.03773,-3.08891
-1.43603,-1.9785,-2.02521,-0.673568,2.04959,-3.06579
-1.43872,-1.97775,-2.03388,-0.654348,2.06021,-3.04375
-1.44164,-1.97716,-2.04393,-0.632129,2.072,-3.01852
-1.44486,-1.97644,-2.0548,-0.607631,2.08396,-2.99173
-1.4477,-1.9762,-2.06581,-0.581573,2.09522,-2.96521
-1.44975,-1.97589,-2.07506,-0.558716,2.10464,-2.94189
-1.45186,-1.97583,-2.08513,-0.5334,2.11418,-2.9157
-1.45405,-1.97595,-2.09665,-0.504857,2.1241,-2.8874
-1.4563,-1.97636,-2.10922,-0.471935,2.13415,-2.85635
-1.45767,-1.97711,-2.1188,-0.445249,2.14147,-2.83123
-1.45896,-1.97778,-2.12927,-0.415767,2.14901,-2.80382
-1.46021,-1.9792,-2.14051,-0.383477,2.15631,-2.77447
-1.46149,-1.98133,-2.15363,-0.345583,2.16384,-2.74125
-1.46213,-1.98311,-2.16314,-0.316362,2.1694,-2.71557
-1.46269,-1.98499,-2.17339,-0.283,2.17488,-2.68679
-1.4631,-1.98799,-2.18538,-0.244454,2.18072,-2.6548
-1.46326,-1.99142,-2.19642,-0.208366,2.18531,-2.62537
-1.46329,-1.99392,-2.20537,-0.1768,2.18901,-2.5995
-1.4631,-1.99837,-2.21799,-0.133715,2.19327,-2.56564
-1.46296,-2.00208,-2.22633,-0.103202,2.19668,-2.54161
-1.46279,-2.00731,-2.23692,-0.0623573,2.20227,-2.51231
-1.46276,-2.01278,-2.24507,-0.0306552,2.2072,-2.49119
-1.46341,-2.01982,-2.25491,0.0105765,2.21649,-2.46738
-1.46411,-2.02506,-2.26083,0.038921,2.22409,-2.45156
-1.46477,-2.03389,-2.26916,0.0766747,2.23328,-2.43089
-1.46501,-2.04098,-2.27734,0.116794,2.24005,-2.40772
-1.46467,-2.04773,-2.28417,0.151381,2.24376,-2.3857
-1.46341,-2.05705,-2.29274,0.19227,2.24599,-2.3592
-1.46179,-2.06422,-2.30063,0.235548,2.24624,-2.33061
-1.45973,-2.07168,-2.30733,0.270534,2.245,-2.30643
-1.45618,-2.08033,-2.3165,0.317655,2.24065,-2.27322
-1.45273,-2.08564,-2.32304,0.351273,2.23305,-2.24676
-1.4465,-2.09231,-2.33277,0.396379,2.2187,-2.20885
-1.44055,-2.09813,-2.34085,0.431583,2.20516,-2.17844
-1.43451,-2.10252,-2.34869,0.467507,2.19002,-2.1478
-1.42701,-2.10906,-2.3577,0.509625,2.17181,-2.11271
-1.41053,-2.12157,-2.37524,0.58474,2.13579,-2.05017
-1.36512,-1.85869,-2.24396,-0.413415,1.83712,-2.48751
-1.35876,-1.85808,-2.25312,-0.387471,1.82577,-2.43149
-1.34938,-1.85441,-2.26572,-0.358994,1.80807,-2.35151
-1.34053,-1.85133,-2.27716,-0.334103,1.79142,-2.27967
-1.33241,-1.84937,-2.29305,-0.29562,1.78344,-2.21367
-1.325,-1.84879,-2.30753,-0.256991,1.77592,-2.15451
-1.32003,-1.84889,-2.31741,-0.230009,1.77007,-2.11528
-1.3156,-1.84914,-2.32592,-0.205727,1.76513,-2.0824
-1.31043,-1.85019,-2.33585,-0.176956,1.75822,-2.04424
-1.30573,-1.85146,-2.34446,-0.152132,1.7519,-2.01229
-1.30087,-1.85293,-2.35297,-0.126564,1.74521,-1.98048
-1.29645,-1.85441,-2.36054,-0.10247,1.73906,-1.95299
-1.29135,-1.85654,-2.36884,-0.0761803,1.73213,-1.92437
-1.28588,-1.85901,-2.37736,-0.0489538,1.72433,-1.89505
-1.27854,-1.86209,-2.38743,-0.0164474,1.71385,-1.86045
-1.27285,-1.86498,-2.39506,0.00839269,1.70464,-1.83351
-1.26649,-1.86733,-2.40251,0.0345289,1.69432,-1.8055
-1.25987,-1.87059,-2.40995,0.059286,1.6835,-1.77845
-1.25044,-1.87452,-2.41936,0.0911715,1.66841,-1.74395
-1.24239,-1.87855,-2.42712,0.11689,1.65497,-1.71522
-1.23476,-1.88185,-2.43383,0.14166,1.64099,-1.68791
-1.22662,-1.88536,-2.44052,0.164786,1.62672,-1.66168
-1.21611,-1.88995,-2.44833,0.192834,1.60787,-1.62986
-1.20583,-1.8949,-2.45571,0.218781,1.58959,-1.59998
-1.19623,-1.89902,-2.46179,0.241081,1.57212,-1.57306
-1.1868,-1.9029,-2.46757,0.262516,1.55459,-1.54767
-1.17518,-1.90817,-2.47411,0.286797,1.53256,-1.51728
-1.16293,-1.91365,-2.48045,0.310141,1.51045,-1.48802
-1.15221,-1.91844,-2.48546,0.329801,1.49009,-1.463
-1.14195,-1.92295,-2.49026,0.348657,1.47034,-1.43917
-1.12777,-1.9294,-2.49595,0.371942,1.44356,-1.40849
-1.11614,-1.93561,-2.50061,0.390402,1.42146,-1.38479
-1.10528,-1.94017,-2.50453,0.407686,1.40013,-1.36236
-1.0915,-1.94662,-2.50868,0.426878,1.37462,-1.33671
-1.08032,-1.95278,-2.51231,0.444378,1.3527,-1.31562
-1.06857,-1.95996,-2.516,0.464002,1.32983,-1.29519
-1.05625,-1.96862,-2.51934,0.485524,1.30801,-1.27742
-1.04446,-1.97859,-2.52295,0.511809,1.28612,-1.26172
-1.03453,-1.98797,-2.52588,0.535227,1.26835,-1.25152
-1.02288,-2.00034,-2.52859,0.560206,1.24826,-1.23992
-1.01034,-2.01093,-2.53125,0.586984,1.22388,-1.2248
-1.00066,-2.01818,-2.53262,0.602996,1.20519,-1.21351
-0.986829,-2.02933,-2.53423,0.621336,1.17873,-1.19637
-0.975669,-2.03605,-2.53537,0.63622,1.15424,-1.18029
-0.963081,-2.04412,-2.5358,0.648415,1.12924,-1.16331
-0.948921,-2.05182,-2.53601,0.658041,1.10038,-1.1431
-0.937737,-2.05548,-2.53588,0.659265,1.07595,-1.12337
-0.923828,-2.0585,-2.53489,0.654644,1.04474,-1.09618
-0.910724,-2.06062,-2.53361,0.647623,1.01639,-1.06993
-0.899419,-2.06171,-2.53199,0.638921,0.990566,-1.04546
-0.884262,-2.06412,-2.52963,0.626942,0.955628,-1.01209
-0.860861,-2.06724,-2.52437,0.603344,0.90283,-0.960073
-1.06031,-1.76745,-2.42621,-0.214797,1.4427,-1.18153
-1.05169,-1.76876,-2.42336,-0.221251,1.42471,-1.12661
-1.03915,-1.76691,-2.41889,-0.240375,1.40056,-1.04577
-1.02792,-1.76575,-2.41445,-0.258635,1.37965,-0.973294
-1.01294,-1.76772,-2.41288,-0.261286,1.35232,-0.905679
-0.998385,-1.76977,-2.41208,-0.262738,1.32538,-0.844423
-0.989073,-1.77122,-2.41155,-0.264345,1.30678,-0.803551
-0.980817,-1.77271,-2.4111,-0.265796,1.28986,-0.769313
-0.971109,-1.77442,-2.41029,-0.268208,1.27028,-0.729605
-0.962769,-1.77611,-2.40952,-0.271099,1.25309,-0.696015
-0.954489,-1.77788,-2.40873,-0.274206,1.23537,-0.662294
-0.946869,-1.77951,-2.40809,-0.276617,1.21905,-0.633492
-0.938769,-1.78162,-2.40713,-0.279833,1.20117,-0.602748
-0.930297,-1.78407,-2.40572,-0.284079,1.18283,-0.571428
-0.920481,-1.78691,-2.4036,-0.290582,1.16131,-0.53459
-0.912884,-1.78927,-2.40156,-0.296844,1.1444,-0.505886
-0.905324,-1.79137,-2.39901,-0.304461,1.12692,-0.475527
-0.898279,-1.79367,-2.39625,-0.313158,1.10994,-0.446632
-0.889171,-1.79708,-2.39198,-0.325851,1.08884,-0.40825
-0.881658,-1.79977,-2.3881,-0.337859,1.07174,-0.37709
-0.87507,-1.80223,-2.38403,-0.350538,1.05517,-0.346458
-0.868794,-1.80461,-2.37969,-0.3639,1.03977,-0.316906
-0.861365,-1.80805,-2.37369,-0.382217,1.0207,-0.279607
-0.85438,-1.81134,-2.36757,-0.400509,1.00363,-0.24532
-0.848764,-1.81407,-2.36179,-0.41843,0.988576,-0.213791
-0.843471,-1.81668,-2.35563,-0.436745,0.974649,-0.183199
-0.837579,-1.82034,-2.34788,-0.460373,0.958013,-0.146444
-0.83189,-1.8241,-2.33973,-0.484037,0.942624,-0.111009
-0.827498,-1.82724,-2.33231,-0.505996,0.929547,-0.0792802
-0.823345,-1.83032,-2.32489,-0.527799,0.91713,-0.0493515
-0.817921,-1.83505,-2.3146,-0.557493,0.901464,-0.00993902
-0.814056,-1.83893,-2.30616,-0.581885,0.889538,0.0214379
-0.810792,-1.84232,-2.29762,-0.605784,0.878152,0.0512082
-0.806928,-1.84741,-2.28676,-0.634959,0.865686,0.0863246
-0.803927,-1.85157,-2.27809,-0.659408,0.854635,0.114942
-0.800615,-1.85626,-2.26855,-0.684719,0.841965,0.145177
-0.797026,-1.8619,-2.25965,-0.709022,0.829463,0.172498
-0.79297,-1.86768,-2.25064,-0.731815,0.814025,0.199159
-0.789789,-1.87282,-2.24388,-0.750134,0.800432,0.219957
-0.785817,-1.87968,-2.23578,-0.771953,0.786527,0.243116
-0.782504,-1.88586,-2.22504,-0.798531,0.771784,0.272317
-0.78068,-1.89039,-2.21717,-0.820756,0.762266,0.294636
-0.778268,-1.89759,-2.20512,-0.852882,0.751358,0.326076
-0.776984,-1.90228,-2.19372,-0.882442,0.742655,0.355393
-0.77576,-1.90879,-2.18144,-0.914373,0.735451,0.385177
-0.775003,-1.91541,-2.1663,-0.9513,0.72929,0.420305
-0.775339,-1.92061,-2.15347,-0.984103,0.727504,0.449344
-0.77654,-1.92728,-2.136,-1.02512,0.728007,0.486111
-0.777956,-1.93415,-2.1191,-1.06327,0.72941,0.520768
-0.779804,-1.93999,-2.10371,-1.0975,0.731843,0.551254
-0.781904,-1.94924,-2.08214,-1.14427,0.735068,0.593386
-0.786477,-1.9652,-2.04711,-1.21352,0.74148,0.654039
-0.891127,-1.84125,-2.18512,-0.70485,1.24085,0.057479
-0.893287,-1.84635,-2.17353,-0.725928,1.24133,0.107605
-0.895795,-1.85169,-2.1562,-0.761283,1.24453,0.179008
-0.898351,-1.85701,-2.14035,-0.792561,1.24773,0.242218
-0.898423,-1.86542,-2.12178,-0.82542,1.23958,0.302535
-0.897871,-1.87302,-2.10481,-0.857749,1.23075,0.358893
-0.897548,-1.87836,-2.09324,-0.880308,1.22521,0.395664
-0.897044,-1.88332,-2.08301,-0.900576,1.21986,0.426885
-0.896635,-1.88905,-2.07088,-0.924476,1.21429,0.46327
-0.896467,-1.89408,-2.06033,-0.945499,1.20975,0.493242
-0.896167,-1.8994,-2.04957,-0.967336,1.20513,0.523681
-0.895855,-1.90431,-2.03963,-0.987231,1.20032,0.550211
-0.895639,-1.90969,-2.02878,-1.00905,1.19542,0.578156
-0.895675,-1.91571,-2.01722,-1.03173,1.19064,0.606734
-0.895723,-1.92341,-2.00297,-1.05831,1.18599,0.639026
-0.896131,-1.92934,-1.99191,-1.07995,1.18273,0.664452
